"Gene","Module"
"TMEM158",2
"TMEM159",0
"TMEM160",2
"TMEM161A",0
"TMEM161B",0
"TMEM161B-AS1",15
"TMEM163",0
"TMEM164",1
"TMEM165",2
"TMEM167A",2
"TMEM167B",0
"TMEM167B-DT",0
"TMEM168",2
"TMEM169",1
"TMEM17",1
"TMEM170A",0
"TMEM170B",0
"TMEM171",0
"TMEM175",0
"TMEM177",3
"TMEM178A",1
"TMEM178B",1
"TMEM179",1
"TMEM179B",3
"TMEM18",1
"TMEM181",2
"TMEM182",1
"TMEM183A",0
"TMEM183B",1
"TMEM184A",0
"TMEM184B",2
"TMEM184C",0
"TMEM185A",0
"TMEM185B",0
"TMEM186",2
"TMEM187",0
"TMEM19",2
"TMEM192",3
"TMEM198B",0
"TMEM199",0
"TMEM200A",1
"TMEM200B",15
"TMEM200C",1
"TMEM201",2
"TMEM202-AS1",1
"TMEM203",2
"TMEM204",2
"TMEM205",2
"TMEM208",0
"TMEM209",0
"TMEM211",1
"TMEM212",1
"TMEM214",11
"TMEM215",1
"TMEM216",1
"TMEM217",4
"TMEM218",3
"TMEM219",2
"TMEM220",0
"TMEM222",0
"TMEM223",3
"TMEM225B",1
"TMEM229B",0
"TMEM230",3
"TMEM231",2
"TMEM232",0
"TMEM233",5
"TMEM234",0
"TMEM236",1
"TMEM237",0
"TMEM240",0
"TMEM241",2
"TMEM242",0
"TMEM242-DT",0
"TMEM243",0
"TMEM245",0
"TMEM246-AS1",1
"TMEM248",1
"TMEM25",8
"TMEM250",2
"TMEM251",0
"TMEM252",0
"TMEM253",1
"TMEM254",3
"TMEM254-AS1",1
"TMEM255A",0
"TMEM255B",0
"TMEM256",30
"TMEM258",2
"TMEM259",21
"TMEM26",5
"TMEM260",3
"TMEM262",1
"TMEM263",0
"TMEM266",0
"TMEM267",2
"TMEM268",0
"TMEM269",1
"TMEM273",0
"TMEM30A",2
"TMEM30A-DT",2
"TMEM30B",1
"TMEM30BP1",0
"TMEM31",1
"TMEM33",2
"TMEM35A",0
"TMEM37",0
"TMEM38A",7
"TMEM38B",0
"TMEM39A",0
"TMEM39B",0
"TMEM40",5
"TMEM41A",0
"TMEM41B",0
"TMEM42",3
"TMEM43",3
"TMEM44",2
"TMEM44-AS1",0
"TMEM45A",0
"TMEM45B",0
"TMEM47",7
"TMEM50A",0
"TMEM50B",0
"TMEM51",0
"TMEM51-AS1",1
"TMEM52",1
"TMEM52B",29
"TMEM53",0
"TMEM54",2
"TMEM59",0
"TMEM59L",1
"TMEM60",0
"TMEM62",3
"TMEM63A",3
"TMEM63B",1
"TMEM64",0
"TMEM65",0
"TMEM67",0
"TMEM68",2
"TMEM69",19
"TMEM70",3
"TMEM71",1
"TMEM72",1
"TMEM72-AS1",1
"TMEM74",1
"TMEM75",0
"TMEM79",0
"TMEM80",0
"TMEM81",5
"TMEM86A",2
"TMEM86B",0
"TMEM87A",0
"TMEM87B",3
"TMEM88",4
"TMEM8B",1
"TMEM9",8
"TMEM91",7
"TMEM92",1
"TMEM92-AS1",1
"TMEM94",0
"TMEM95",1
"TMEM97",3
"TMEM98",5
"TMEM99",0
"TMEM9B",0
"TMEM9B-AS1",0
"TMF1",0
"TMIE",0
"TMLHE",3
"TMOD1",6
"TMOD2",3
"TMOD3",4
"TMOD4",0
"TMPO",3
"TMPO-AS1",2
"TMPPE",1
"TMPRSS11BNL",1
"TMPRSS12",1
"TMPRSS13",1
"TMPRSS5",0
"TMPRSS6",1
"TMPRSS9",1
"TMSB10",3
"TMSB15B-AS1",0
"TMSB4X",0
"TMSB4XP4",0
"TMSB4XP8",20
"TMTC1",7
"TMTC2",0
"TMTC3",0
"TMTC4",2
"TMUB1",2
"TMUB2",1
"TMX1",2
"TMX2",3
"TMX2P1",3
"TMX3",2
"TMX4",2
"TNC",2
"TNF",1
"TNFAIP1",10
"TNFAIP2",10
"TNFAIP3",2
"TNFAIP6",0
"TNFAIP8",10
"TNFAIP8L1",11
"TNFAIP8L3",0
"TNFRSF10A",0
"TNFRSF10A-AS1",0
"TNFRSF10B",10
"TNFRSF10C",0
"TNFRSF10D",1
"TNFRSF11A",1
"TNFRSF11B",30
"TNFRSF12A",2
"TNFRSF14",0
"TNFRSF14-AS1",1
"TNFRSF19",0
"TNFRSF1A",0
"TNFRSF1B",2
"TNFRSF21",0
"TNFRSF25",2
"TNFRSF8",0
"TNFRSF9",0
"TNFSF10",0
"TNFSF12",0
"TNFSF13",5
"TNFSF13B",0
"TNFSF14",1
"TNFSF15",6
"TNFSF18",1
"TNFSF4",1
"TNFSF8",0
"TNFSF9",1
"TNIK",0
"TNIP1",10
"TNIP2",2
"TNIP3",4
"TNK1",1
"TNK2",2
"TNKS",1
"TNKS1BP1",10
"TNKS2",0
"TNKS2-AS1",0
"TNN",1
"TNNC2",1
"TNNI1",1
"TNPO1",1
"TNPO1P1",4
"TNPO2",0
"TNPO3",0
"TNR",0
"TNRC18",2
"TNRC18P1",1
"TNRC6A",0
"TNRC6B",2
"TNRC6B-DT",1
"TNRC6C",1
"TNS1",0
"TNS1-AS1",0
"TNS2",7
"TNS3",0
"TNS4",1
"TNXA",1
"TNXB",4
"TOB1",1
"TOB1-AS1",1
"TOB2",4
"TOB2P1",1
"TOE1",0
"TOGARAM1",0
"TOGARAM2",1
"TOLLIP",21
"TOM1",3
"TOM1L2",1
"TOMM20",2
"TOMM22",3
"TOMM34",0
"TOMM40",2
"TOMM40L",3
"TOMM40P4",2
"TOMM5",0
"TOMM7",0
"TOMM70",0
"TONSL",0
"TONSL-AS1",0
"TOP1",1
"TOP1MT",0
"TOP1P1",0
"TOP2A",0
"TOP2B",0
"TOP3A",0
"TOP3B",0
"TOPBP1",0
"TOPORS",2
"TOR1A",3
"TOR1AIP1",1
"TOR1AIP2",0
"TOR1B",0
"TOR2A",2
"TOR3A",1
"TOR4A",3
"TOX",1
"TOX2",0
"TOX4",1
"TP53",20
"TP53BP1",0
"TP53BP2",3
"TP53I11",7
"TP53I13",0
"TP53I3",3
"TP53INP1",3
"TP53INP2",1
"TP53RK",2
"TP53RK-DT",1
"TP53TG1",0
"TP53TG5",0
"TP63",0
"TP73",1
"TP73-AS1",14
"TPBG",6
"TPBGL",0
"TPCN1",3
"TPCN2",0
"TPD52",8
"TPD52L1",1
"TPD52L2",0
"TPD52L3",1
"TPGS1",3
"TPGS2",6
"TPH1",1
"TPH2",1
"TPI1",2
"TPI1P1",2
"TPI1P2",1
"TPK1",3
"TPM1",2
"TPM1-AS",0
"TPM2",8
"TPM3",3
"TPM3P6",0
"TPM3P9",1
"TPM4",3
"TPMT",3
"TPO",0
"TPP1",2
"TPP2",1
"TPPP",1
"TPPP3",1
"TPR",25
"TPRA1",2
"TPRG1",1
"TPRG1L",0
"TPRKB",0
"TPRN",1
"TPSB2",1
"TPSP2",1
"TPST1",0
"TPST2",0
"TPT1",1
"TPT1-AS1",1
"TPT1P4",1
"TPT1P9",1
"TPTE2",1
"TPTE2P2",1
"TPTE2P5",1
"TPTEP1",0
"TPTEP2",0
"TPX2",1
"TRA2A",0
"TRA2B",1
"TRABD",2
"TRABD2A",1
"TRABD2B",0
"TRAC",1
"TRADD",2
"TRAF1",2
"TRAF2",2
"TRAF3",2
"TRAF3IP1",5
"TRAF3IP2",39
"TRAF3IP2-AS1",0
"TRAF3IP3",1
"TRAF4",0
"TRAF5",0
"TRAF6",1
"TRAF7",2
"TRAFD1",4
"TRAIP",1
"TRAJ5",1
"TRAK1",0
"TRAK2",0
"TRAM1",1
"TRAM1L1",3
"TRAM2",0
"TRAM2-AS1",0
"TRANK1",0
"TRAP1",3
"TRAPPC1",3
"TRAPPC10",3
"TRAPPC11",3
"TRAPPC12",2
"TRAPPC12-AS1",0
"TRAPPC13",0
"TRAPPC14",2
"TRAPPC2",0
"TRAPPC2B",1
"TRAPPC2L",2
"TRAPPC3",1
"TRAPPC3L",1
"TRAPPC4",0
"TRAPPC5",0
"TRAPPC6A",0
"TRAPPC6B",0
"TRAPPC8",0
"TRAPPC9",3
"TRARG1",1
"TRAV13-1",5
"TRDMT1",0
"TRDN",1
"TREH",0
"TREM1",18
"TREML3P",5
"TREML4",1
"TRERF1",0
"TRH",1
"TRHDE",1
"TRHDE-AS1",6
"TRHR",1
"TRIAP1",2
"TRIB1",0
"TRIB2",7
"TRIB3",37
"TRIM11",2
"TRIM13",1
"TRIM14",0
"TRIM16",1
"TRIM16L",1
"TRIM17",0
"TRIM2",5
"TRIM21",4
"TRIM22",0
"TRIM23",0
"TRIM24",1
"TRIM25",6
"TRIM26",1
"TRIM27",2
"TRIM28",27
"TRIM3",0
"TRIM31",1
"TRIM32",2
"TRIM33",2
"TRIM35",3
"TRIM36",1
"TRIM37",0
"TRIM38",0
"TRIM39",1
"TRIM4",0
"TRIM40",1
"TRIM41",0
"TRIM44",0
"TRIM45",1
"TRIM46",0
"TRIM47",0
"TRIM5",1
"TRIM52",0
"TRIM52-AS1",0
"TRIM54",1
"TRIM56",0
"TRIM58",0
"TRIM59",0
"TRIM6",0
"TRIM62",1
"TRIM64DP",1
"TRIM64EP",1
"TRIM65",3
"TRIM66",0
"TRIM68",0
"TRIM69",0
"TRIM72",1
"TRIM8",0
"TRIM9",1
"TRIML2",1
"TRIO",0
"TRIOBP",0
"TRIP10",0
"TRIP11",1
"TRIP12",1
"TRIP13",3
"TRIP4",0
"TRIP6",2
"TRIQK",7
"TRIR",1
"TRIT1",1
"TRMO",1
"TRMT1",2
"TRMT10A",1
"TRMT10B",0
"TRMT10C",0
"TRMT11",0
"TRMT112",3
"TRMT12",0
"TRMT13",3
"TRMT1L",3
"TRMT2A",0
"TRMT2B",5
"TRMT44",0
"TRMT5",1
"TRMT6",23
"TRMT61A",2
"TRMT61B",0
"TRMU",2
"TRNAU1AP",1
"TRNP1",1
"TRNT1",0
"TRO",0
"TROAP",1
"TRPC1",0
"TRPC2",1
"TRPC4AP",2
"TRPC5",1
"TRPC5OS",1
"TRPC7",1
"TRPM1",1
"TRPM2",0
"TRPM3",1
"TRPM4",2
"TRPM5",1
"TRPM6",0
"TRPM7",0
"TRPM8",1
"TRPS1",0
"TRPT1",0
"TRPV1",1
"TRPV2",0
"TRPV3",1
"TRPV4",0
"TRPV5",1
"TRRAP",0
"TRUB1",2
"TRUB2",3
"TSACC",1
"TSBP1",1
"TSBP1-AS1",1
"TSC1",1
"TSC2",0
"TSC22D1",0
"TSC22D1-AS1",1
"TSC22D2",1
"TSC22D3",0
"TSC22D4",0
"TSEN15",3
"TSEN2",3
"TSEN34",21
"TSEN54",2
"TSFM",0
"TSG101",0
"TSGA10",1
"TSGA10IP",1
"TSHR",1
"TSHZ1",17
"TSHZ2",1
"TSHZ3",1
"TSIX",15
"TSKS",1
"TSKU",1
"TSN",2
"TSNARE1",0
"TSNAX",3
"TSNAXIP1",0
"TSPAN1",1
"TSPAN10",1
"TSPAN11",0
"TSPAN12",0
"TSPAN13",30
"TSPAN14",7
"TSPAN15",0
"TSPAN16",1
"TSPAN17",2
"TSPAN18",8
"TSPAN2",0
"TSPAN3",0
"TSPAN31",0
"TSPAN33",0
"TSPAN4",2
"TSPAN5",0
"TSPAN6",0
"TSPAN7",7
"TSPAN8",4
"TSPAN9",0
"TSPEAR",1
"TSPEAR-AS1",1
"TSPEAR-AS2",1
"TSPO",2
"TSPOAP1",1
"TSPOAP1-AS1",1
"TSPY26P",0
"TSPYL1",1
"TSPYL2",1
"TSPYL4",0
"TSPYL5",3
"TSPYL6",1
"TSR1",2
"TSR2",1
"TSR3",2
"TSSC2",1
"TSSC4",2
"TSSK3",0
"TSSK4",1
"TSSK5P",2
"TSSK6",1
"TST",2
"TSTD1",0
"TSTD2",0
"TSTD3",0
"TTBK1",0
"TTBK2",1
"TTC1",3
"TTC12",0
"TTC13",3
"TTC14",22
"TTC16",1
"TTC17",2
"TTC19",0
"TTC21A",1
"TTC21B",0
"TTC22",1
"TTC23",0
"TTC23L",1
"TTC23L-AS1",0
"TTC24",1
"TTC26",2
"TTC27",0
"TTC28",0
"TTC28-AS1",0
"TTC29",1
"TTC3",0
"TTC30A",0
"TTC30B",0
"TTC31",0
"TTC32",0
"TTC32-DT",1
"TTC33",1
"TTC34",0
"TTC37",2
"TTC38",2
"TTC39A",4
"TTC39B",1
"TTC39C",2
"TTC3P1",3
"TTC4",1
"TTC41P",1
"TTC5",3
"TTC6",1
"TTC7A",2
"TTC7B",2
"TTC8",14
"TTC9",0
"TTC9B",1
"TTC9C",0
"TTF1",1
"TTF2",0
"TTI1",1
"TTI2",5
"TTK",1
"TTL",1
"TTLL1",3
"TTLL11",0
"TTLL12",2
"TTLL1-AS1",1
"TTLL3",3
"TTLL4",0
"TTLL5",3
"TTLL6",1
"TTLL7",5
"TTLL8",1
"TTLL9",1
"TTN",0
"TTN-AS1",1
"TTPAL",3
"TTTY10",0
"TTTY14",0
"TTYH1",0
"TTYH2",1
"TTYH3",0
"TUB",8
"TUBA1A",3
"TUBA1B",3
"TUBA1C",3
"TUBA3FP",6
"TUBA4A",4
"TUBA4B",1
"TUBA5P",1
"TUBA8",0
"TUBAL3",5
"TUBAP10",1
"TUBAP11",1
"TUBAP14",1
"TUBAP2",0
"TUBAP7",1
"TUBB",3
"TUBB1",1
"TUBB2A",0
"TUBB2B",1
"TUBB3",1
"TUBB4B",1
"TUBB4BP7",1
"TUBB6",2
"TUBB8",1
"TUBB8P1",0
"TUBB8P7",1
"TUBD1",0
"TUBE1",3
"TUBG1",3
"TUBG1P",1
"TUBG2",7
"TUBGCP2",2
"TUBGCP3",3
"TUBGCP4",0
"TUBGCP5",3
"TUBGCP6",2
"TUFM",2
"TUFT1",1
"TUG1",0
"TULP2",1
"TULP3",0
"TULP4",1
"TUSC1",2
"TUSC2",0
"TUSC3",0
"TUSC7",1
"TUSC8",1
"TUT1",2
"TUT4",2
"TUT7",5
"TVP23A",1
"TVP23B",0
"TVP23C",1
"TWF1",3
"TWF1P2",1
"TWF2",2
"TWIST2",0
"TWNK",0
"TWSG1",0
"TWSG1-DT",0
"TXK",1
"TXLNA",3
"TXLNB",5
"TXLNG",1
"TXLNGY",36
"TXN",0
"TXN2",3
"TXNDC11",0
"TXNDC12",2
"TXNDC15",0
"TXNDC16",1
"TXNDC17",2
"TXNDC2",0
"TXNDC5",0
"TXNDC8",33
"TXNDC9",2
"TXNIP",7
"TXNL1",1
"TXNL4A",2
"TXNL4B",0
"TXNP6",1
"TXNRD1",1
"TXNRD2",2
"TXNRD3",3
"TYK2",2
"TYMP",2
"TYMS",0
"TYMSOS",1
"TYRO3",0
"TYRO3P",4
"TYROBP",0
"TYRP1",1
"TYSND1",0
"TYW1",0
"TYW1B",0
"TYW3",0
"TYW5",2
"U2AF1",0
"U2AF1L4",0
"U2AF1L5",1
"U2AF2",0
"U2SURP",3
"U3",0
"U4",1
"U47924.32",1
"U6",0
"U73166.2",1
"U8",0
"U91328.19",1
"U91328.22",6
"UACA",0
"UAP1",0
"UAP1L1",0
"UBA1",0
"UBA2",3
"UBA3",3
"UBA5",2
"UBA52",0
"UBA6",11
"UBA6-AS1",0
"UBA7",0
"UBAC1",2
"UBAC2",1
"UBAC2-AS1",0
"UBALD1",0
"UBALD2",5
"UBAP1",1
"UBAP1L",1
"UBAP2",1
"UBAP2L",2
"UBASH3B",0
"UBB",1
"UBC",1
"UBE2A",1
"UBE2B",1
"UBE2C",1
"UBE2D1",0
"UBE2D2",31
"UBE2D3",1
"UBE2D3-AS1",1
"UBE2D3P1",1
"UBE2D3P2",4
"UBE2D4",3
"UBE2E1",0
"UBE2E2",3
"UBE2E3",0
"UBE2F",2
"UBE2FP1",3
"UBE2FP3",0
"UBE2G1",0
"UBE2G2",3
"UBE2H",1
"UBE2I",2
"UBE2J1",11
"UBE2J2",2
"UBE2K",0
"UBE2L2",15
"UBE2L3",2
"UBE2L5",1
"UBE2L6",0
"UBE2M",0
"UBE2N",0
"UBE2O",2
"UBE2Q1",2
"UBE2Q2",25
"UBE2Q2P1",1
"UBE2Q2P2",0
"UBE2QL1",0
"UBE2R2",5
"UBE2R2-AS1",1
"UBE2S",1
"UBE2SP1",1
"UBE2T",3
"UBE2V1",9
"UBE2V2",3
"UBE2W",0
"UBE2Z",10
"UBE3A",1
"UBE3B",0
"UBE3C",2
"UBE3D",0
"UBE4A",13
"UBE4B",0
"UBFD1",1
"UBIAD1",1
"UBL3",1
"UBL4A",3
"UBL5",2
"UBL7",0
"UBL7-AS1",0
"UBLCP1",3
"UBN1",1
"UBN2",5
"UBOX5",0
"UBOX5-AS1",1
"UBP1",3
"UBQLN1",5
"UBQLN2",4
"UBQLN4",0
"UBQLNL",1
"UBR1",0
"UBR2",0
"UBR3",1
"UBR4",5
"UBR5",0
"UBR5-AS1",0
"UBR7",1
"UBTD1",2
"UBTD2",4
"UBTF",1
"UBXN1",1
"UBXN11",3
"UBXN2A",16
"UBXN2B",3
"UBXN4",1
"UBXN6",0
"UBXN7",0
"UBXN8",13
"UCHL1",6
"UCHL3",0
"UCHL5",3
"UCK1",0
"UCK2",3
"UCKL1",0
"UCKL1-AS1",1
"UCN",1
"UCN2",1
"UCP1",1
"UCP2",1
"UCP3",1
"UEVLD",3
"UFC1",13
"UFD1",1
"UFL1",0
"UFL1-AS1",1
"UFM1",0
"UFSP1",2
"UFSP2",3
"UGCG",2
"UGDH",1
"UGDH-AS1",14
"UGGT1",3
"UGGT2",11
"UGP2",0
"UGT2A1",0
"UGT3A1",1
"UGT8",0
"UHMK1",2
"UHRF1",8
"UHRF1BP1",0
"UHRF1BP1L",5
"UHRF2",2
"UHRF2P1",12
"UIMC1",0
"ULBP1",0
"ULBP2",1
"ULBP3",0
"ULK1",1
"ULK2",0
"ULK3",2
"ULK4",1
"UMAD1",0
"UMODL1",1
"UMPS",3
"UNC119",2
"UNC119B",11
"UNC13A",0
"UNC13B",0
"UNC13C",5
"UNC13D",1
"UNC45A",0
"UNC45B",1
"UNC50",2
"UNC5B",0
"UNC5C",1
"UNC5CL",1
"UNC5D",1
"UNC79",1
"UNC80",1
"UNC93B1",2
"UNG",3
"UNK",3
"UNKL",1
"UOX",1
"UPB1",1
"UPF1",2
"UPF2",2
"UPF3A",0
"UPF3B",0
"UPP1",2
"UPP2",1
"UPRT",0
"UQCC1",1
"UQCC2",0
"UQCC3",3
"UQCR10",2
"UQCR11",2
"UQCRB",14
"UQCRC1",2
"UQCRC2",0
"UQCRC2P1",1
"UQCRFS1",2
"UQCRFS1P1",29
"UQCRH",9
"UQCRHL",0
"UQCRQ",2
"URAHP",0
"URB1",2
"URB1-AS1",0
"URB2",2
"URGCP",14
"URI1",3
"URM1",3
"UROD",2
"UROS",3
"USB1",0
"USE1",1
"USF1",0
"USF2",1
"USF3",1
"USHBP1",0
"USO1",1
"USP1",0
"USP10",3
"USP11",0
"USP12",0
"USP12-AS1",1
"USP13",11
"USP14",1
"USP15",1
"USP16",13
"USP18",0
"USP19",2
"USP2",1
"USP20",0
"USP21",0
"USP21P1",1
"USP22",0
"USP24",1
"USP25",0
"USP27X",1
"USP27X-DT",1
"USP28",2
"USP2-AS1",0
"USP3",4
"USP30",1
"USP30-AS1",0
"USP31",11
"USP32",5
"USP32P1",0
"USP33",3
"USP34",0
"USP34-DT",1
"USP35",0
"USP36",0
"USP37",1
"USP38",1
"USP39",0
"USP3-AS1",1
"USP4",1
"USP40",3
"USP42",1
"USP44",1
"USP45",2
"USP46",2
"USP46-DT",0
"USP47",0
"USP48",3
"USP49",1
"USP5",5
"USP50",1
"USP51",0
"USP53",1
"USP54",10
"USP6",4
"USP6NL",0
"USP7",23
"USP8",13
"USP9X",0
"USP9Y",36
"USPL1",1
"UST",6
"UTP11",1
"UTP14A",3
"UTP15",3
"UTP18",2
"UTP20",3
"UTP23",0
"UTP25",19
"UTP3",0
"UTP4",0
"UTP6",0
"UTRN",0
"UTS2",1
"UTS2B",1
"UTY",36
"UVRAG",0
"UVRAG-DT",0
"UVSSA",1
"UXS1",2
"UXT",13
"UXT-AS1",1
"VAC14",0
"VAC14-AS1",0
"VAMP1",1
"VAMP2",5
"VAMP3",1
"VAMP4",0
"VAMP5",2
"VAMP8",0
"VANGL1",3
"VANGL2",1
"VAPA",0
"VAPB",0
"VARS1",2
"VARS2",0
"VASH1",3
"VASH2",1
"VASN",1
"VASP",2
"VAT1",0
"VAT1L",1
"VAV1",1
"VAV2",0
"VAV3",1
"VBP1",0
"VCAM1",4
"VCAN",0
"VCL",0
"VCP",1
"VCPIP1",0
"VCPKMT",0
"VDAC1",2
"VDAC1P8",0
"VDAC2",0
"VDAC2P5",0
"VDAC3",0
"VDR",1
"VEGFA",4
"VEGFB",0
"VEGFC",0
"VEGFD",1
"VEPH1",0
"VEZF1",35
"VEZT",1
"VEZTP1",0
"VGF",1
"VGLL3",8
"VGLL4",10
"VHL",2
"VIL1",1
"VILL",2
"VIM",0
"VIM2P",1
"VIM-AS1",1
"VIP",1
"VIPAS39",3
"VIPR1",6
"VIPR1-AS1",1
"VIPR2",1
"VIRMA",2
"VIT",1
"VKORC1",3
"VKORC1L1",2
"VLDLR",0
"VLDLR-AS1",1
"VMA21",2
"VMAC",0
"VMP1",0
"VN1R1",0
"VN1R110P",1
"VN1R11P",1
"VN1R83P",0
"VN2R17P",1
"VN2R19P",1
"VNN1",0
"VOPP1",2
"VPS11",0
"VPS11-DT",1
"VPS13A",0
"VPS13B",0
"VPS13B-DT",1
"VPS13C",0
"VPS13D",0
"VPS16",2
"VPS18",2
"VPS25",3
"VPS26A",0
"VPS26B",3
"VPS26C",0
"VPS28",0
"VPS29",3
"VPS33A",0
"VPS33B",3
"VPS35",1
"VPS35L",0
"VPS36",3
"VPS37A",0
"VPS37B",0
"VPS37C",0
"VPS37D",1
"VPS39",39
"VPS39-DT",0
"VPS41",0
"VPS45",13
"VPS4A",3
"VPS4B",1
"VPS50",0
"VPS51",27
"VPS52",3
"VPS53",1
"VPS54",2
"VPS72",3
"VPS8",0
"VPS9D1",0
"VPS9D1-AS1",0
"VRK1",0
"VRK2",3
"VRK3",5
"VSIG1",5
"VSIG10",3
"VSIG10L",12
"VSIG2",7
"VSIG4",0
"VSIR",0
"VSNL1",1
"VSTM1",1
"VSTM4",0
"VSTM5",0
"VTA1",13
"VTCN1",1
"VTI1A",1
"VTI1B",3
"VTI1BP2",1
"VTN",10
"VTRNA1-1",16
"VTRNA1-3",13
"VWA1",0
"VWA2",1
"VWA3A",0
"VWA3B",0
"VWA5A",0
"VWA5B1",1
"VWA5B2",0
"VWA7",1
"VWA8",3
"VWCE",1
"VWF",4
"VWFP1",0
"WAC",1
"WAC-AS1",3
"WAKMAR2",0
"WAPL",0
"WARS1",4
"WARS2",0
"WARS2-AS1",0
"WAS",1
"WASF1",1
"WASF2",0
"WASF3",0
"WASF3-AS1",0
"WASH2P",0
"WASH3P",0
"WASH5P",0
"WASH8P",0
"WASH9P",0
"WASHC1",0
"WASHC2A",1
"WASHC2C",13
"WASHC3",0
"WASHC4",3
"WASHC5",3
"WASL",6
"WASL-DT",0
"WBP1",0
"WBP11",1
"WBP1L",0
"WBP1LP2",0
"WBP2",5
"WBP2NL",1
"WBP4",5
"WDCP",0
"WDFY1",0
"WDFY2",0
"WDFY3",0
"WDFY3-AS2",0
"WDFY4",0
"WDHD1",8
"WDPCP",3
"WDR1",0
"WDR11",2
"WDR12",3
"WDR13",0
"WDR17",0
"WDR18",2
"WDR19",0
"WDR20",1
"WDR24",2
"WDR25",0
"WDR26",1
"WDR27",1
"WDR3",3
"WDR31",3
"WDR33",1
"WDR35",3
"WDR36",2
"WDR37",0
"WDR38",1
"WDR4",2
"WDR41",5
"WDR43",3
"WDR44",0
"WDR45",0
"WDR45B",0
"WDR45BP1",0
"WDR46",2
"WDR47",1
"WDR48",0
"WDR49",5
"WDR5",2
"WDR53",2
"WDR54",2
"WDR55",3
"WDR59",10
"WDR5B",3
"WDR5B-DT",9
"WDR6",0
"WDR61",1
"WDR62",1
"WDR7",0
"WDR70",3
"WDR73",0
"WDR74",0
"WDR75",3
"WDR76",8
"WDR77",2
"WDR81",0
"WDR82",2
"WDR83",0
"WDR86",1
"WDR89",2
"WDR90",2
"WDR91",2
"WDR92",2
"WDR95P",1
"WDR97",1
"WDSUB1",0
"WDTC1",17
"WEE1",0
"WEE2-AS1",0
"WFDC10B",5
"WFDC12",1
"WFDC21P",15
"WFDC3",5
"WFIKKN1",1
"WFIKKN2",1
"WFS1",2
"WHAMM",1
"WHAMMP2",4
"WHAMMP3",4
"WHRN",1
"WHSC1L2P",1
"WI2-1896O14.1",1
"WI2-2349K14.1",1
"WI2-791K1.1",1
"WI2-87327B8.2",0
"WI2-89031B12.1",1
"WI2-933P11.1",1
"WI2-933P11.2",1
"WIPF1",0
"WIPF2",1
"WIPF3",12
"WIPI1",0
"WIPI2",0
"WIZ",0
"WLS",3
"WNK1",1
"WNK2",1
"WNK3",0
"WNK4",0
"WNT11",1
"WNT16",1
"WNT2",0
"WNT2B",1
"WNT3",1
"WNT4",1
"WNT5A",30
"WNT5B",0
"WNT9A",1
"WNT9B",1
"WRAP53",0
"WRAP73",2
"WRN",0
"WRNIP1",3
"WSB1",0
"WSB2",0
"WSCD1",3
"WSCD2",1
"WTAP",10
"WTAPP1",0
"WTIP",0
"WWC1",2
"WWC2",0
"WWC2-AS2",0
"WWC3",3
"WWOX",0
"WWP1",0
"WWP1P1",1
"WWP2",1
"WWTR1",7
"WWTR1-AS1",0
"WWTR1-IT1",0
"XAB2",3
"XACT",22
"XAF1",0
"XBP1",3
"XBP1P1",1
"XG",0
"XIAP",0
"XIRP1",1
"XIRP2",6
"XIST",15
"XK",1
"XKR5",1
"XKR6",1
"XKR7",1
"XKR8",0
"XPA",3
"XPC",3
"XPC-AS1",0
"XPNPEP1",3
"XPNPEP3",0
"XPO1",0
"XPO4",3
"XPO5",3
"XPO6",2
"XPO7",1
"XPOT",3
"XPR1",0
"XRCC1",0
"XRCC2",8
"XRCC3",19
"XRCC4",1
"XRCC5",3
"XRCC6",3
"XRCC6P1",1
"XRN1",0
"XRN2",0
"XRRA1",0
"XXbac-B444P24.14",0
"XXbac-B476C20.9",0
"XXbac-B562F10.11",0
"XXbac-BPG157A10.21",1
"XXbac-BPG170G13.34",0
"XXbac-BPG181B23.7",0
"XXbac-BPG252P9.9",0
"XXbac-BPG283O16.9",0
"XXbac-BPG299F13.17",1
"XXbac-BPG300A18.17",1
"XXbac-BPG308K3.5",1
"XXbac-BPG34K20.6",1
"XXbac-BPGBPG34I8.3",1
"XXbac-BPGBPG55C20.2",0
"XXcos-LUCA16.1",0
"XX-FW83563B9.5",0
"XXyac-YM960E7.1",1
"XXyac-YX65C7_A.2",0
"XXYLT1",3
"XXYLT1-AS2",0
"XYLB",8
"XYLT1",0
"XYLT2",2
"Y_RNA",1
"YAE1",3
"YAF2",3
"YAP1",0
"YARS1",0
"YARS2",2
"YBEY",0
"YBX1",0
"YBX1P1",0
"YBX1P10",0
"YBX1P2",0
"YBX2",1
"YBX3",0
"YDJC",2
"YEATS2",1
"YEATS2-AS1",0
"YEATS4",3
"YES1",0
"YIF1A",2
"YIF1B",2
"YIPF1",0
"YIPF2",2
"YIPF3",0
"YIPF4",2
"YIPF5",3
"YIPF6",0
"YIPF7",1
"YJEFN3",1
"YJU2",1
"YKT6",31
"YLPM1",0
"YME1L1",2
"YOD1",3
"YPEL1",1
"YPEL2",0
"YPEL3",5
"YPEL4",1
"YPEL5",1
"YRDC",2
"YTHDC1",1
"YTHDC2",3
"YTHDF1",1
"YTHDF2",0
"YTHDF3",1
"YTHDF3-DT",0
"YWHAB",3
"YWHABP2",1
"YWHAE",3
"YWHAG",27
"YWHAH",0
"YWHAQ",1
"YWHAZ",0
