Name,Module
RP1-86C11.7,2
RP1-8B1.4,2
RP1-90J20.15,2
RP1-92O14.3,2
RP1-95L4.4,2
RP1L1,16
RP2,5
RP3-323A24.2,2
RP3-329A5.8,2
RP3-329E20.2,3
RP3-329E20.3,2
RP3-331H24.6,34
RP3-332B22.1,2
RP3-333A15.1,29
RP3-333H23.10,2
RP3-333H23.8,2
RP3-337H4.6,2
RP3-337H4.9,2
RP3-340B19.2,2
RP3-354N19.3,2
RP3-355L5.4,2
RP3-368A4.6,0
RP3-382I10.7,2
RP3-383B8.1,2
RP3-393E18.2,15
RP3-394A18.1,7
RP3-395C13.2,3
RP3-395M20.12,2
RP3-395M20.7,2
RP3-395M20.9,2
RP3-402G11.25,2
RP3-402G11.26,2
RP3-402G11.27,2
RP3-402G11.28,2
RP3-405J10.2,2
RP3-405J10.3,26
RP3-412A9.15,2
RP3-412A9.16,2
RP3-412A9.17,2
RP3-413H6.3,2
RP3-414A15.12,2
RP3-424M6.4,2
RP3-425C14.4,7
RP3-425C14.5,2
RP3-425P12.4,2
RP3-426I6.5,2
RP3-426I6.7,2
RP3-426I6.8,2
RP3-431A14.7,2
RP3-431P23.5,2
RP3-439F8.1,2
RP3-441A12.1,2
RP3-449M8.6,2
RP3-453C12.14,2
RP3-453I5.3,2
RP3-454B23.1,2
RP3-460G2.1,2
RP3-465N24.5,2
RP3-465N24.7,13
RP3-465N24.8,2
RP3-466I7.2,2
RP3-466P17.1,2
RP3-466P17.3,0
RP3-466P17.4,13
RP3-467K16.4,2
RP3-467L1.4,2
RP3-467L1.6,2
RP3-467N11.1,2
RP3-468B3.2,2
RP3-468B3.6,2
RP3-468K18.5,2
RP3-468K18.6,2
RP3-475N16.1,13
RP3-475N16.8,2
RP3-477O4.5,2
RP3-487J7.4,2
RP3-495K2.3,2
RP3-495O10.5,2
RP3-503G16.1,2
RP3-508I15.14,2
RP3-508I15.19,2
RP3-508I15.21,2
RP3-508I15.22,2
RP3-508I15.9,2
RP3-509L4.5,2
RP3-510L9.1,2
RP3-510L9.2,2
RP3-512B11.3,2
RP3-522J7.5,2
RP3-522J7.6,2
RP3-522J7.7,2
RP3-523C21.3,2
RP3-523E19.2,2
RP3-525L6.2,2
RP3-527G5.1,2
RP4-530I15.9,0
RP4-534N18.2,2
RP4-535B20.4,2
RP4-536B24.3,2
RP4-536B24.4,2
RP4-537K23.4,2
RP4-537P9.1,2
RP4-539M6.20,2
RP4-541C22.5,2
RP4-541C22.8,23
RP4-545K15.5,2
RP4-549L20.3,2
RP4-555D20.1,2
RP4-555D20.2,2
RP4-561L24.3,2
RP4-563E14.1,2
RP4-564F22.5,2
RP4-564F22.7,2
RP4-569D19.5,2
RP4-569M23.2,2
RP4-569M23.5,3
RP4-575N6.4,22
RP4-591C20.9,39
RP4-592A1.2,2
RP4-592A1.5,2
RP4-592P3.1,2
RP4-593H12.1,13
RP4-598P13.1,3
RP4-605O3.4,3
RP4-613B23.1,0
RP4-613B23.8,2
RP4-614O4.11,2
RP4-614O4.13,2
RP4-621F18.2,22
RP4-635A23.3,2
RP4-635A23.4,2
RP4-635A23.6,14
RP4-646N3.2,2
RP4-647C14.2,22
RP4-647C14.3,2
RP4-657D16.3,2
RP4-657E11.11,3
RP4-660H19.2,2
RP4-665N4.4,2
RP4-665N4.8,2
RP4-669K10.8,15
RP4-669P10.20,2
RP4-669P10.21,2
RP4-671G15.2,2
RP4-671O14.6,0
RP4-671O14.7,2
RP4-672N11.1,2
RP4-673M15.1,2
RP4-677H15.4,2
RP4-680D5.2,2
RP4-681L3.3,29
RP4-681N20.5,2
RP4-684F13.1,2
RP4-686C3.7,2
RP4-694A7.2,2
RP4-706A16.3,2
RP4-706G24.1,2
RP4-714D9.5,2
RP4-715N11.2,2
RP4-724E16.2,2
RP4-730K3.3,15
RP4-733M16.8,29
RP4-734C18.1,2
RP4-734G22.3,2
RP4-734G22.4,2
RP4-735C1.4,2
RP4-736L20.4,2
RP4-736L20.5,2
RP4-737E23.5,13
RP4-737E23.6,16
RP4-737E23.7,2
RP4-740C4.5,2
RP4-742J24.2,2
RP4-744I24.5,2
RP4-751H13.7,2
RP4-756H11.3,2
RP4-758J24.6,2
RP4-760C5.1,2
RP4-761J14.8,2
RP4-764D2.1,34
RP4-764D2.2,2
RP4-764O22.1,2
RP4-765C7.2,7
RP4-768P8.2,9
RP4-769N13.9,2
RP4-773A18.8,2
RP4-773N10.4,6
RP4-778K6.3,2
RP4-781K5.6,2
RP4-785G19.2,2
RP4-785G19.5,2
RP4-785P20.2,2
RP4-785P20.3,14
RP4-791K14.2,2
RP4-799D16.1,2
RP4-800G7.2,2
RP4-800G7.3,2
RP4-800J21.4,2
RP4-800M22.1,2
RP4-803A2.2,2
RP4-808A1.2,2
RP4-809E13.5,2
RP4-814D15.1,2
RP5-1007F24.1,2
RP5-1011O1.3,2
RP5-1014D13.2,23
RP5-1021I20.1,2
RP5-1021I20.5,2
RP5-1021I20.6,2
RP5-1022I14.2,2
RP5-1031J8.1,2
RP5-1039K5.12,16
RP5-1039K5.17,2
RP5-1041C10.3,2
RP5-1042K10.13,2
RP5-1047A19.16,2
RP5-1049G16.4,2
RP5-1054A22.4,2
RP5-1056H1.2,2
RP5-1056L3.3,2
RP5-1057I20.4,2
RP5-1057I20.5,2
RP5-1057I20.6,2
RP5-1057J7.8,2
RP5-1061C18.1,2
RP5-1061H20.4,9
RP5-1063M23.3,2
RP5-1063M23.4,2
RP5-1074L1.4,2
RP5-1085F17.3,9
RP5-1085F17.4,26
RP5-1086D14.6,0
RP5-1086K13.1,2
RP5-1087E8.6,2
RP5-1090P18.1,2
RP5-1101C3.1,2
RP5-1111F22.1,2
RP5-1112D6.7,2
RP5-1112D6.8,2
RP5-1116C7.2,2
RP5-1120P11.3,29
RP5-1120P11.6,2
RP5-1125A11.4,2
RP5-1126H10.2,16
RP5-1136G13.2,16
RP5-1139B12.2,7
RP5-1142A6.10,13
RP5-1142A6.2,0
RP5-1142A6.8,2
RP5-1142A6.9,13
RP5-1163L11.2,2
RP5-1165K10.2,2
RP5-1174N9.3,13
RP5-1180D12.1,0
RP5-1181K21.4,2
RP5-1184F4.5,2
RP5-1198O20.4,2
RP5-826L7.1,2
RP5-828H9.1,2
RP5-832C2.5,16
RP5-836E8.1,2
RP5-849H19.3,2
RP5-850E9.3,2
RP5-851M4.1,2
RP5-855D21.1,34
RP5-855D21.2,2
RP5-855D21.3,2
RP5-855F14.4,2
RP5-858L17.1,3
RP5-864K19.4,2
RP5-867C24.1,2
RP5-867C24.4,2
RP5-867C24.5,2
RP5-874C20.7,2
RP5-878I13.2,2
RP5-882C2.2,2
RP5-890E16.5,2
RP5-890O3.9,14
RP5-892K4.1,2
RP5-894A10.2,2
RP5-894A10.6,6
RP5-895L2.1,2
RP5-898I4.1,2
RP5-899B16.3,2
RP5-906C1.1,2
RP5-908M14.10,2
RP5-908M14.9,2
RP5-912I13.2,2
RP5-915N17.11,2
RP5-916O11.3,2
RP5-925J7.1,2
RP5-930J4.2,2
RP5-934G17.7,35
RP5-940F7.2,2
RP5-940J5.6,2
RP5-943J3.1,2
RP5-951N9.1,2
RP5-965G21.6,2
RP5-966M1.6,2
RP5-968J1.1,23
RP5-968P14.2,2
RP5-971C3.1,2
RP5-971N18.3,2
RP5-979D14.1,2
RP5-981L23.7,2
RP5-983L19.2,14
RP5-991G20.1,3
RP5-991G20.2,2
RP5-994D16.13,3
RP6-109B7.2,2
RP6-109B7.4,2
RP6-191P20.4,2
RP6-1O2.1,2
RP6-99M1.3,34
RP9,6
RP9P,15
RPA1,24
RPA2,31
RPA3,7
RPA4,2
RPAIN,28
RPAP1,5
RPAP2,36
RPAP3,5
RPE,5
RPF1,18
RPF2,6
RPGR,36
RPGRIP1,2
RPGRIP1L,22
RPH3AL,22
RPIA,28
RPL10,11
RPL10A,12
RPL10AP1,2
RPL10AP6,2
RPL10P12,2
RPL10P16,2
RPL10P19,2
RPL10P3,2
RPL10P6,29
RPL10P7,2
RPL10P9,9
RPL11,11
RPL11P3,2
RPL12,11
RPL12P12,2
RPL12P13,2
RPL12P14,2
RPL12P24,2
RPL12P37,2
RPL12P38,2
RPL12P4,2
RPL13,11
RPL13A,30
RPL13AP12,2
RPL13AP20,2
RPL13AP25,2
RPL13AP3,2
RPL13AP5,13
RPL13AP6,2
RPL13P12,15
RPL13P5,14
RPL13P6,2
RPL14,12
RPL14P1,13
RPL15,12
RPL15P3,2
RPL17,6
RPL17P50,2
RPL18,12
RPL18A,12
RPL18AP3,2
RPL19,11
RPL19P5,2
RPL21,12
RPL21P121,2
RPL21P134,2
RPL21P16,2
RPL21P23,2
RPL21P44,2
RPL22,9
RPL22L1,16
RPL22P1,34
RPL22P24,2
RPL22P3,3
RPL23,11
RPL23A,19
RPL23AP15,2
RPL23AP23,2
RPL23AP32,2
RPL23AP53,22
RPL23AP6,2
RPL23AP64,2
RPL23AP7,0
RPL23AP82,22
RPL23AP93,2
RPL24,11
RPL24P2,2
RPL24P4,2
RPL24P8,2
RPL26,12
RPL26L1,9
RPL26P19,2
RPL26P30,2
RPL26P6,2
RPL27,12
RPL27A,12
RPL28,12
RPL29,12
RPL29P11,2
RPL29P14,2
RPL3,11
RPL30,13
RPL30P2,2
RPL31,12
RPL31P11,2
RPL31P47,2
RPL31P57,2
RPL32,11
RPL32P11,2
RPL32P16,2
RPL32P18,26
RPL32P3,39
RPL34,12
RPL34-DT,2
RPL34P20,2
RPL34P21,2
RPL34P23,2
RPL35,12
RPL35A,12
RPL35AP13,2
RPL35AP2,2
RPL35AP31,2
RPL36,12
RPL36A,9
RPL36AL,35
RPL36AP15,2
RPL36AP33,2
RPL37,12
RPL37A,11
RPL37P12,2
RPL37P2,2
RPL38,12
RPL38P5,2
RPL39,19
RPL39L,34
RPL39P3,2
RPL39P6,2
RPL3L,2
RPL3P2,2
RPL3P4,26
RPL3P5,2
RPL3P6,16
RPL4,30
RPL41,19
RPL41P2,2
RPL4P4,2
RPL4P5,2
RPL4P6,3
RPL5,11
RPL5P1,13
RPL5P23,2
RPL5P34,2
RPL5P4,2
RPL6,11
RPL6P27,0
RPL6P6,2
RPL7,11
RPL7A,30
RPL7AP10,2
RPL7AP22,2
RPL7AP28,0
RPL7AP6,14
RPL7AP65,2
RPL7L1,20
RPL7L1P12,2
RPL7L1P3,2
RPL7P15,2
RPL7P17,2
RPL7P18,2
RPL7P19,2
RPL7P24,2
RPL7P3,2
RPL7P32,2
RPL7P35,2
RPL7P38,2
RPL7P50,15
RPL7P9,14
RPL8,12
RPL9,11
RPL9P9,29
RPLP0,30
RPLP0P2,39
RPLP0P6,0
RPLP1,12
RPLP1P13,2
RPLP1P6,2
RPLP2,12
RPN1,12
RPN2,12
RPP14,9
RPP21,2
RPP25,0
RPP25L,39
RPP30,5
RPP38,7
RPP38-DT,2
RPP40,29
RPPH1,4
RPRD1A,18
RPRD1B,14
RPRD2,29
RPS10,22
RPS10P7,2
RPS11,11
RPS11P5,2
RPS11P6,2
RPS12,11
RPS12P17,2
RPS12P3,2
RPS12P31,2
RPS13,12
RPS13P2,2
RPS14,12
RPS15,12
RPS15A,29
RPS15AP1,2
RPS15AP10,2
RPS15AP11,2
RPS15AP16,2
RPS15AP29,2
RPS15P4,2
RPS16,13
RPS16P5,2
RPS16P9,2
RPS17,7
RPS18,11
RPS18P9,0
RPS19,11
RPS19BP1,31
RPS19P3,2
RPS2,11
RPS20,11
RPS20P14,2
RPS20P15,2
RPS20P22,2
RPS20P4,2
RPS21,36
RPS23,36
RPS23P8,26
RPS24,11
RPS24P19,2
RPS25,12
RPS26,35
RPS26P21,2
RPS26P43,2
RPS27,12
RPS27A,11
RPS27AP12,2
RPS27AP16,2
RPS27AP5,2
RPS27AP7,2
RPS27AP8,2
RPS27L,13
RPS28,36
RPS29,12
RPS29P5,2
RPS2P1,2
RPS2P15,2
RPS2P16,2
RPS2P32,15
RPS2P44,2
RPS2P46,0
RPS2P5,5
RPS2P7,2
RPS3,11
RPS3A,12
RPS3AP20,2
RPS3AP21,16
RPS3AP38,2
RPS3AP47,2
RPS3AP5,2
RPS3AP6,20
RPS4X,11
RPS4XP1,2
RPS4XP11,2
RPS4XP14,2
RPS4XP16,2
RPS4XP3,2
RPS4XP8,2
RPS4Y1,14
RPS5,12
RPS6,30
RPS6KA1,7
RPS6KA2,12
RPS6KA2-IT1,13
RPS6KA3,36
RPS6KA4,5
RPS6KA5,24
RPS6KA6,16
RPS6KB1,9
RPS6KB2,24
RPS6KC1,5
RPS6KL1,29
RPS6P25,2
RPS7,12
RPS7P1,2
RPS7P3,2
RPS8,11
RPS9,12
RPSA,12
RPSAP15,2
RPSAP16,2
RPSAP18,2
RPSAP36,2
RPSAP46,2
RPSAP47,2
RPSAP5,2
RPSAP52,39
RPSAP58,29
RPSAP9,2
RPTOR,5
RPUSD1,24
RPUSD2,18
RPUSD3,28
RPUSD4,16
RRAD,9
RRAGA,14
RRAGB,39
RRAGC,28
RRAGD,9
RRAS,24
RRAS2,38
RRBP1,13
RREB1,5
RRH,2
RRM1,20
RRM2,3
RRM2B,5
RRN3,19
RRN3P1,20
RRN3P2,3
RRN3P3,9
RRNAD1,35
RRP1,5
RRP12,36
RRP15,5
RRP1B,19
RRP36,5
RRP7A,35
RRP7BP,39
RRP8,5
RRP9,5
RRS1,24
RSAD1,20
RSAD2,29
RSBN1,23
RSBN1L,24
RSF1,5
RSKR,0
RSL1D1,12
RSL1D1-DT,2
RSL24D1,29
RSPH3,9
RSPH4A,2
RSPH6A,2
RSPH9,2
RSPO2,2
RSPO3,14
RSPRY1,19
RSRC1,24
RSRC2,29
RSRP1,16
RSU1,38
RTBDN,2
RTCA,13
RTCA-AS1,14
RTCB,36
RTEL1,26
RTEL1P1,2
RTEL1-TNFRSF6B,0
RTF1,20
RTF2,18
RTKN,24
RTKN2,0
RTL1,22
RTL10,31
RTL5,16
RTL6,29
RTL8A,39
RTL8B,18
RTL8C,5
RTL9,2
RTN1,2
RTN2,34
RTN3,29
RTN4,12
RTN4IP1,0
RTN4R,2
RTN4RL1,2
RTN4RL2,2
RTP3,2
RTP4,13
RTRAF,36
RTTN,18
RUBCN,24
RUFY1,16
RUFY1-AS1,2
RUFY2,5
RUFY3,31
RUFY4,2
RUNDC1,24
RUNDC3A,2
RUNDC3B,23
RUNX1,23
RUNX1T1,28
RUNX2,2
RUNX3,2
RUSC1,9
RUSC1-AS1,15
RUSC2,20
RUSF1,24
RUVBL1,14
RUVBL2,38
RWDD1,5
RWDD2A,39
RWDD2B,31
RWDD3,14
RWDD4,28
RWDD4P2,13
RXFP1,20
RXFP4,2
RXRA,5
RXRB,5
RXRG,2
RXYLT1,22
RYBP,29
RYK,19
RYKP1,2
RYR1,34
RYR2,2
RYR3,0
S100A1,2
S100A10,14
S100A11,36
S100A13,35
S100A14,2
S100A16,12
S100A2,9
S100A3,20
S100A4,2
S100A6,12
S100A7,2
S100A7A,2
S100A8,13
S100A9,0
S100P,13
S100PBP,24
S1PR1,12
S1PR2,39
S1PR3,24
S1PR4,18
SAA2,2
SAAL1,39
SAC3D1,34
SACM1L,5
SACS,11
SACS-AS1,2
SAE1,36
SAFB,16
SAFB2,5
SAG,2
SALL2,13
SALL3,34
SALRNA2,2
SAMD1,28
SAMD10,14
SAMD11,2
SAMD12,20
SAMD12-AS1,2
SAMD13,2
SAMD14,7
SAMD15,3
SAMD4A,13
SAMD4B,29
SAMD5,35
SAMD8,19
SAMD9,15
SAMD9L,29
SAMHD1,24
SAMM50,5
SAMSN1,18
SAP130,24
SAP18,19
SAP30,29
SAP30BP,19
SAP30-DT,2
SAP30L,13
SAP30L-AS1,22
SAPCD2,13
SAR1A,13
SAR1B,23
SARAF,20
SARM1,34
SARNP,2
SARS1,12
SARS2,0
SART1,31
SART3,18
SASH1,12
SASH3,2
SASS6,39
SAT1,11
SAT2,24
SATB1,7
SATB2,13
SAV1,5
SAXO1,2
SAXO2,2
SAYSD1,39
SBDS,29
SBDSP1,29
SBF1,36
SBF1P2,2
SBF2,16
SBF2-AS1,26
SBK1,2
SBK2,2
SBK3,18
SBNO1,29
SBNO1-AS1,13
SBNO2,12
SBSPON,2
SC22CB-1E7.1,28
SC5D,31
SCAF1,16
SCAF11,12
SCAF4,29
SCAF8,38
SCAI,13
SCAMP1,38
SCAMP1-AS1,0
SCAMP2,23
SCAMP3,18
SCAMP4,5
SCAMP5,29
SCAND1,24
SCAND2P,14
SCAP,19
SCAPER,6
SCARA3,0
SCARB1,29
SCARB2,36
SCARF1,19
SCARF2,39
SCARNA1,2
SCARNA10,35
SCARNA11,2
SCARNA18,2
SCARNA2,15
SCARNA21,5
SCARNA3,2
SCARNA4,2
SCARNA5,16
SCARNA6,28
SCARNA7,35
SCARNA9,34
SCART1,2
SCAT1,2
SCAT2,2
SCAT8,2
SCCPDH,13
SCD,12
SCD5,28
SCEL,2
SCFD1,31
SCFD2,5
SCG2,2
SCG5,2
SCGB2B2,2
SCHIP1,16
SCIRT,2
SCLT1,39
SCLY,0
SCMH1,22
SCML1,9
SCML2,9
SCML4,2
SCN10A,2
SCN11A,13
SCN1A,2
SCN1B,9
SCN2A,7
SCN3A,2
SCN3B,28
SCN4A,0
SCN5A,13
SCN8A,28
SCN9A,2
SCNM1,29
SCNN1A,2
SCNN1D,2
SCO1,5
SCOC,5
SCOC-AS1,2
SCP2,5
SCPEP1,39
SCRG1,2
SCRIB,16
SCRN1,22
SCRN2,9
SCRN3,6
SCRT2,2
SCUBE1,2
SCUBE2,29
SCUBE3,39
SCX,15
SCYL1,23
SCYL2,29
SCYL2P1,2
SCYL3,22
SDAD1,19
SDAD1P1,0
SDC1,13
SDC2,39
SDC3,19
SDC4,16
SDCBP,12
SDCBP2,39
SDCBP2-AS1,29
SDCCAG8,5
SDE2,0
SDF2,16
SDF2L1,36
SDF4,36
SDHA,9
SDHAF1,39
SDHAF2,7
SDHAF3,9
SDHAF4,22
SDHAP1,9
SDHAP3,0
SDHB,7
SDHC,39
SDHD,5
SDK1,39
SDK2,2
SDR39U1,13
SDR42E1,2
SDR42E1P5,2
SDR42E2,2
SDS,2
SDSL,13
SEC11A,19
SEC11C,5
SEC13,36
SEC14L1,12
SEC14L1P1,23
SEC14L2,24
SEC14L5,2
SEC14L6,2
SEC16A,36
SEC1P,2
SEC22A,29
SEC22B,0
SEC22B4P,26
SEC22C,5
SEC23A,12
SEC23B,19
SEC23IP,19
SEC24A,36
SEC24AP1,2
SEC24B,23
SEC24B-AS1,2
SEC24C,19
SEC24D,36
SEC31A,12
SEC31B,34
SEC61A1,12
SEC61A2,22
SEC61B,15
SEC61G,38
SEC62,36
SEC63,23
SECISBP2,7
SECISBP2L,19
SECTM1,34
SEH1L,18
SEL1L,12
SEL1L3,16
SELE,33
SELENBP1,22
SELENOF,36
SELENOH,29
SELENOI,19
SELENOK,16
SELENOM,15
SELENON,0
SELENOO,39
SELENOOLP,2
SELENOP,2
SELENOS,19
SELENOT,12
SELENOW,19
SELL,15
SELP,11
SELPLG,22
SEM1,5
SEMA3A,34
SEMA3B,14
SEMA3C,29
SEMA3D,23
SEMA3E,3
SEMA3F,16
SEMA3F-AS1,13
SEMA3G,2
SEMA4A,0
SEMA4B,35
SEMA4C,24
SEMA4D,9
SEMA4F,16
SEMA4G,2
SEMA5A,3
SEMA6A,24
SEMA6A-AS1,2
SEMA6A-AS2,2
SEMA6B,14
SEMA6C,22
SEMA6D,19
SEMA7A,35
SENCR,13
SENP1,31
SENP2,29
SENP3,24
SENP3-EIF4A1,2
SENP5,19
SENP6,36
SENP7,28
SENP8,26
SEPHS1,9
SEPHS2,29
SEPSECS,6
SEPSECS-AS1,2
SEPTIN1,2
SEPTIN10,38
SEPTIN11,12
SEPTIN2,12
SEPTIN3,2
SEPTIN4,2
SEPTIN6,24
SEPTIN7,13
SEPTIN7-DT,2
SEPTIN7P10,2
SEPTIN7P12,2
SEPTIN7P13,2
SEPTIN7P14,22
SEPTIN7P2,9
SEPTIN7P6,2
SEPTIN7P7,2
SEPTIN8,16
SEPTIN9,5
SERAC1,18
SERBP1,12
SERF1A,2
SERF1B,2
SERF2,36
SERGEF,20
SERHL2,13
SERINC1,12
SERINC2,23
SERINC3,13
SERINC5,24
SERP1,12
SERP2,2
SERPINA1,13
SERPINB1,7
SERPINB2,35
SERPINB4,34
SERPINB6,7
SERPINB7,39
SERPINB8,22
SERPINB9,12
SERPINB9P1,9
SERPINC1,2
SERPIND1,2
SERPINE1,37
SERPINE2,11
SERPINE3,2
SERPINF1,2
SERPINF2,16
SERPING1,18
SERPINH1,29
SERPINI1,2
SERTAD1,29
SERTAD2,16
SERTAD3,24
SERTAD4,22
SERTAD4-AS1,2
SERTM1,2
SESN1,29
SESN2,16
SESN3,16
SESTD1,29
SET,12
SETBP1,16
SETBP1-DT,2
SETD1A,20
SETD1B,28
SETD2,19
SETD3,19
SETD4,0
SETD5,29
SETD6,9
SETD7,12
SETD9,7
SETDB1,31
SETDB2,39
SETMAR,18
SETP10,2
SETP14,2
SETP17,2
SETP5,2
SETP6,2
SETX,12
SEZ6,2
SEZ6L,2
SEZ6L2,18
SF1,36
SF3A1,19
SF3A2,5
SF3A3,36
SF3B1,12
SF3B2,13
SF3B3,12
SF3B4,5
SF3B5,18
SF3B6,16
SFI1,29
SFMBT1,18
SFMBT2,39
SFN,2
SFPQ,12
SFR1,6
SFRP1,28
SFRP5,23
SFSWAP,5
SFT2D1,36
SFT2D2,36
SFTA1P,13
SFTPB,2
SFTPD,2
SFXN1,5
SFXN2,23
SFXN3,23
SFXN4,28
SFXN5,28
SGCB,28
SGCD,0
SGCE,29
SGCG,2
SGF29,6
SGIP1,39
SGK1,12
SGK2,0
SGK3,39
SGMS1,31
SGMS1-AS1,13
SGMS2,36
SGO1,2
SGO1-AS1,2
SGO2,6
SGPL1,5
SGPP1,28
SGPP2,13
SGSH,23
SGSM1,29
SGSM2,5
SGSM3,13
SGSM3-AS1,2
SGTA,23
SGTB,24
SH2B1,36
SH2B2,3
SH2B3,29
SH2D3A,26
SH2D3C,28
SH2D4A,26
SH2D5,22
SH2D6,2
SH3BGRL,24
SH3BGRL2,20
SH3BGRL3,13
SH3BP1,2
SH3BP2,16
SH3BP4,12
SH3BP5,0
SH3BP5-AS1,18
SH3BP5L,5
SH3D19,36
SH3D21,29
SH3GL1,38
SH3GL1P1,2
SH3GL1P2,2
SH3GL2,2
SH3GL3,2
SH3GLB1,12
SH3GLB2,15
SH3KBP1,7
SH3PXD2A,18
SH3PXD2B,14
SH3RF1,18
SH3RF2,2
SH3RF3,15
SH3RF3-AS1,18
SH3TC1,14
SH3TC2,20
SH3TC2-DT,3
SH3YL1,15
SHANK1,2
SHANK2,2
SHANK3,16
SHARPIN,5
SHB,29
SHBG,2
SHC1,13
SHC2,29
SHC3,2
SHC4,2
SHCBP1,34
SHD,2
SHE,38
SHF,3
SHFL,9
SHH,16
SHISA2,6
SHISA3,18
SHISA4,39
SHISA5,16
SHISA5P2,2
SHISA7,2
SHISA9,2
SHISAL1,22
SHKBP1,20
SHLD1,13
SHLD2,5
SHLD3,29
SHMT1,20
SHMT2,36
SHOC1,7
SHOC2,22
SHPK,15
SHPRH,5
SHQ1,13
SHROOM1,29
SHROOM2,29
SHROOM3,6
SHROOM4,12
SHTN1,39
SIAE,13
SIAH1,39
SIAH2,13
SIAH2-AS1,2
SIDT1,2
SIDT2,28
SIGIRR,39
SIGLEC11,2
SIGLEC15,2
SIGLEC16,2
SIGLEC5,2
SIGMAR1,14
SIK1,22
SIK1B,23
SIK2,13
SIK3,5
SIKE1,18
SIL1,28
SILC1,3
SIM2,2
SIMC1,39
SIN3A,16
SIN3B,5
SINHCAF,19
SIPA1,0
SIPA1L1,29
SIPA1L2,16
SIPA1L3,19
SIRPA,36
SIRPAP1,15
SIRPB1,13
SIRPB2,9
SIRT1,29
SIRT2,5
SIRT3,6
SIRT4,2
SIRT5,29
SIRT6,31
SIRT7,9
SIVA1,29
SIX1,2
SIX2,2
SIX4,39
SIX5,13
SKA1,2
SKA2,31
SKA3,2
SKAP2,22
SKI,5
SKIDA1,2
SKIL,12
SKIV2L,18
SKOR1,2
SKP1,29
SKP2,9
SLA,34
SLAIN1,9
SLAIN2,18
SLAMF1,2
SLAMF7,2
SLBP,18
SLC10A1,16
SLC10A3,5
SLC10A4,2
SLC10A5,2
SLC10A6,6
SLC10A7,28
SLC11A1,13
SLC11A2,12
SLC12A1,2
SLC12A2,20
SLC12A3,2
SLC12A4,5
SLC12A5,2
SLC12A6,20
SLC12A7,0
SLC12A8,39
SLC12A9,24
SLC13A3,29
SLC13A4,2
SLC13A5,2
SLC15A1,2
SLC15A2,2
SLC15A3,18
SLC15A4,5
SLC16A1,12
SLC16A10,2
SLC16A11,2
SLC16A12,2
SLC16A13,26
SLC16A14,3
SLC16A1-AS1,39
SLC16A2,6
SLC16A3,5
SLC16A4,39
SLC16A5,16
SLC16A6,14
SLC16A7,16
SLC16A8,2
SLC16A9,39
SLC17A1,2
SLC17A2,2
SLC17A3,2
SLC17A5,31
SLC17A7,2
SLC17A8,13
SLC17A9,28
SLC18A1,2
SLC18A2,2
SLC18B1,29
SLC19A1,24
SLC19A2,5
SLC19A3,2
SLC1A1,39
SLC1A3,34
SLC1A4,24
SLC1A5,19
SLC1A7,14
SLC20A1,36
SLC20A2,5
SLC22A1,23
SLC22A10,2
SLC22A13,2
SLC22A14,2
SLC22A15,2
SLC22A16,2
SLC22A17,39
SLC22A18,2
SLC22A18AS,2
SLC22A2,2
SLC22A20P,2
SLC22A23,14
SLC22A24,2
SLC22A25,26
SLC22A31,2
SLC22A4,24
SLC22A5,39
SLC22A6,2
SLC22A8,2
SLC22A9,2
SLC23A1,2
SLC23A2,16
SLC23A3,2
SLC23A4P,2
SLC24A1,31
SLC24A2,16
SLC24A3,2
SLC24A4,2
SLC25A1,28
SLC25A10,2
SLC25A11,5
SLC25A12,24
SLC25A13,5
SLC25A14,22
SLC25A15,28
SLC25A16,28
SLC25A17,5
SLC25A18,2
SLC25A19,6
SLC25A20,31
SLC25A21,34
SLC25A21-AS1,2
SLC25A22,13
SLC25A23,9
SLC25A24,7
SLC25A25,20
SLC25A25-AS1,22
SLC25A26,20
SLC25A27,3
SLC25A28,14
SLC25A29,28
SLC25A3,12
SLC25A30,39
SLC25A30-AS1,2
SLC25A32,2
SLC25A33,24
SLC25A34,16
SLC25A35,16
SLC25A36,5
SLC25A37,12
SLC25A38,5
SLC25A39,18
SLC25A39P1,2
SLC25A4,31
SLC25A40,39
SLC25A42,0
SLC25A43,6
SLC25A44,31
SLC25A45,29
SLC25A46,16
SLC25A47,2
SLC25A5,36
SLC25A51,31
SLC25A53,39
SLC25A5-AS1,2
SLC26A1,29
SLC26A11,20
SLC26A2,15
SLC26A3,3
SLC26A4,39
SLC26A4-AS1,2
SLC26A6,29
SLC26A7,22
SLC26A8,2
SLC26A9,2
SLC27A1,39
SLC27A3,0
SLC27A4,31
SLC27A5,34
SLC27A6,2
SLC28A1,2
SLC28A2,2
SLC29A1,15
SLC29A2,2
SLC29A3,39
SLC29A4,2
SLC2A1,19
SLC2A10,6
SLC2A11,2
SLC2A12,14
SLC2A13,7
SLC2A14,26
SLC2A2,2
SLC2A3,14
SLC2A4,2
SLC2A4RG,3
SLC2A6,14
SLC2A8,7
SLC2A9,0
SLC2A9-AS1,2
SLC30A1,29
SLC30A3,22
SLC30A4,35
SLC30A5,5
SLC30A6,15
SLC30A6-DT,2
SLC30A7,12
SLC30A9,18
SLC31A1,5
SLC31A2,2
SLC33A1,24
SLC34A2,2
SLC34A3,2
SLC35A1,29
SLC35A2,29
SLC35A3,15
SLC35A4,35
SLC35A5,14
